OK,10,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",14336,"systems-showcase-files/COMMON.XLS","None","signature"
OK,10,fmt/62,"Microsoft Excel 2000-2003 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",14336,"systems-showcase-files/COMMON.XLS","None","signature"
OK,17,fmt/17,"Acrobat PDF 1.3 - Portable Document Format","PDF 1.3",168271,"systems-showcase-files/Photoshop PDF - PS6.pdf","None","signature"
OK,20,fmt/338,"Interchange File Format Interleaved Bitmap","Interchange File Format Interleaved Bitmap",3363172,"systems-showcase-files/MARBLES.IFF","None","signature"
OK,15,x-fmt/235,"ESRI Arc/View ShapeFile","ESRI Arc/View ShapeFile",724980,"systems-showcase-files/ne_10m_minor_islands.shp","None","signature"
OK,8,fmt/11,"Portable Network Graphics","PNG 1.0",299,"systems-showcase-files/BASI0G16.PNG","None","signature"
KO,12,,,,31250,"systems-showcase-files/AN2.PGL",,"fail"
OK,9,fmt/320,"ESRI Shapefile Projection (Well-Known Text) Format","ESRI Shapefile Projection (Well-Known Text) Format",147,"systems-showcase-files/ne_10m_geography_regions_polys.prj","None","signature"
OK,10,fmt/102,"Extensible Hypertext Markup Language","XHTML 1.0",37367,"systems-showcase-files/NE9379~1.HTM","None","signature"
OK,7,fmt/320,"ESRI Shapefile Projection (Well-Known Text) Format","ESRI Shapefile Projection (Well-Known Text) Format",147,"systems-showcase-files/ne_10m_rivers_lake_centerlines_scale_rank.prj","None","signature"
OK,9,fmt/696,"Sibelius","Sibelius",39120,"systems-showcase-files/Eminem _ 8 mile.sib","None","signature"
OK,13,fmt/279,"FLAC (Free Lossless Audio Codec)","FLAC (Free Lossless Audio Codec)",450922,"systems-showcase-files/tone24bit.flac","None","signature"
OK,7,x-fmt/159,"GEM Image","GEM Paint Image",592,"systems-showcase-files/BLK.IMG","None","signature"
OK,14,x-fmt/367,"Truevision TGA Bitmap","Truevision TGA Bitmap 1 (BOF 2)",590242,"systems-showcase-files/STREAM.TGA","None","signature"
OK,16,x-fmt/92,"Adobe Photoshop","Adobe Photoshop (psd)",1770485,"systems-showcase-files/PSCS4.psd","None","signature"
OK,10,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",24630,"systems-showcase-files/reallybig.bmp","None","signature"
OK,11,fmt/4,"Graphics Interchange Format","GIF 1989a",35508,"systems-showcase-files/gif89a3.gif","None","signature"
OK,8,x-fmt/9,"dBASE Database","dBase Table Version III",134,"systems-showcase-files/ne_10m_ocean.dbf","None","signature"
OK,8,fmt/624,"RIFF Palette Format","External",2048,"systems-showcase-files/RED.PAL","None","extension"
OK,8,fmt/11,"Portable Network Graphics","PNG 1.0",1131,"systems-showcase-files/TBGN3P08.PNG","None","signature"
OK,13,fmt/211,"Kodak Photo CD Image","Kodak Photo CD",1121280,"systems-showcase-files/ICESTORM.PCD","None","signature"
OK,15,fmt/353,"Tagged Image File Format","TIFF generic (big-endian)",1086250,"systems-showcase-files/PS55.tif","None","signature"
KO,8,,,,16384,"systems-showcase-files/CHARTEST.R2D",,"fail"
OK,19,fmt/61,"Microsoft Excel 97 Workbook (xls)","Microsoft Excel 97 Workbook (xls)",16896,"systems-showcase-files/77.xls","None","container"
OK,7,x-fmt/208,"X-Windows Pixmap Image","X-Windows Pixmap Image X10",1456,"systems-showcase-files/XPM.XPM","None","signature"
OK,7,fmt/57,"Microsoft Excel 4.0 Worksheet (xls)","BIFF 4 Worksheet",1825,"systems-showcase-files/EXCEL4m.xls","None","signature"
OK,7,x-fmt/395,"WordPerfect Graphics Metafile","External",6132,"systems-showcase-files/COT1.WPG","None","extension"
OK,7,fmt/11,"Portable Network Graphics","PNG 1.0",104,"systems-showcase-files/BASN0G02.PNG","None","signature"
OK,7,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/NE60A9~1.TXT","None","extension"
OK,7,x-fmt/58,"Microsoft Excel Web Query","External",307,"systems-showcase-files/MSN MoneyCentral Investor Stock Quotes.iqy","None","extension"
OK,7,x-fmt/128,"Microsoft Excel Workspace","External",402,"systems-showcase-files/XLWHAT.XLW","None","extension"
OK,7,fmt/58,"Microsoft Excel 4.0 Workbook (xls)","External",402,"systems-showcase-files/XLWHAT.XLW","None","extension"
OK,7,fmt/61,"Microsoft Excel 97 Workbook (xls)","External",402,"systems-showcase-files/XLWHAT.XLW","None","extension"
OK,7,fmt/62,"Microsoft Excel 2000-2003 Workbook (xls)","External",402,"systems-showcase-files/XLWHAT.XLW","None","extension"
OK,7,fmt/11,"Portable Network Graphics","PNG 1.0",2457,"systems-showcase-files/F00N2C08.PNG","None","signature"
OK,8,x-fmt/171,"Inset Systems Bitmap","External",2714,"systems-showcase-files/BLK.PIX","None","extension"
KO,11,,,,186624,"systems-showcase-files/ps2inpscs2mac",,"fail"
OK,7,fmt/300,"ChiWriter Document","Chiwriter Document V4",6493,"systems-showcase-files/T09STARS.CHI","None","signature"
OK,7,fmt/56,"Microsoft Excel 3.0 Worksheet (xls)","BIFF 3 Worksheet",2399,"systems-showcase-files/EXPORTS.XLS","None","signature"
OK,11,fido-fmt/189.xl,"Microsoft Office Open XML - Excel","Microsoft Office Open XML - Excel",29350,"systems-showcase-files/BloodPressureTracker.xltx","None","signature"
OK,8,fmt/696,"Sibelius","Sibelius",37544,"systems-showcase-files/Eminem _ Soldier.sib","None","signature"
OK,22,fmt/101,"Extensible Markup Language","XML 1.0",22857510,"systems-showcase-files/Bottlepscs4.dae","None","signature"
OK,22,fmt/353,"Tagged Image File Format","TIFF generic (little-endian)",2369788,"systems-showcase-files/TIFF - PS6 - pc.tif","None","signature"
OK,35,x-fmt/384,"Quicktime","QuickTime 7",372098929,"systems-showcase-files/28510-0003.mov","None","signature"
OK,29,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",198666,"systems-showcase-files/PSCS6DCS2ASCII85preview.C","None","signature"
OK,14,x-fmt/159,"GEM Image","GEM Paint Image",646,"systems-showcase-files/YEL.IMG","None","signature"
OK,21,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",4264314,"systems-showcase-files/0000014.bmp","None","signature"
OK,37,fmt/61,"Microsoft Excel 97 Workbook (xls)","Microsoft Excel 97 Workbook (xls)",151552,"systems-showcase-files/XL8GALRY.XLS","None","container"
OK,20,fmt/16,"Acrobat PDF 1.2 - Portable Document Format","PDF 1.2",341521,"systems-showcase-files/PS55.pdf","None","signature"
KO,10,,,,6537,"systems-showcase-files/SAMPLE.WR1",,"fail"
OK,18,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",253816,"systems-showcase-files/BMP WIN - ILLCS6.bmp","None","signature"
OK,21,fmt/402,"Truevision TGA Bitmap","Truevision TGA Bitmap 2",544364,"systems-showcase-files/PS3 RGB mode targa.tga","None","signature"
OK,11,fmt/12,"Portable Network Graphics","PNG 1.1sRGB",1441,"systems-showcase-files/pal4rletrns-0.png","None","signature"
OK,16,fmt/44,"JPEG File Interchange Format","JFIF 1.02",64208,"systems-showcase-files/AutoCAD draw 2000 jpeg - ILLCS4_1.jpg","None","signature"
OK,9,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/ne_10m_minor_islands.VERSION.txt","None","extension"
OK,10,x-fmt/64,"Microsoft Word for Macintosh Document","Microsoft Word for Macintosh Document 4.0",2560,"systems-showcase-files/WORD4M.doc","None","signature"
OK,31,x-fmt/82,"Lotus 1-2-3 Chart","External",1652662,"systems-showcase-files/SoftImage.pic","None","extension"
OK,31,x-fmt/170,"PC Paint Bitmap","External",1652662,"systems-showcase-files/SoftImage.pic","None","extension"
OK,31,fmt/341,"Macintosh PICT Image","External",1652662,"systems-showcase-files/SoftImage.pic","None","extension"
OK,31,fmt/591,"Radiance RGBE Image Format","External",1652662,"systems-showcase-files/SoftImage.pic","None","extension"
OK,14,x-fmt/111,"Plain Text File","External",20,"systems-showcase-files/TEXT MAC Intelbased- ILLCS6.txt","None","extension"
OK,25,x-fmt/155,"AutoCAD Film Roll","External",1331200,"systems-showcase-files/PSCS4.flm","None","extension"
OK,35,fmt/341,"Macintosh PICT Image","Macintosh PICT Image 2.0 (colour images)",3743422,"systems-showcase-files/MARBLES.PCT","None","signature"
OK,39,fmt/124,"Encapsulated PostScript File Format","EPS 3.0 Preview",64055858,"systems-showcase-files/Illustrator EPS 10 - ILLCS6.eps","None","signature"
OK,17,x-fmt/111,"Plain Text File","External",1304,"systems-showcase-files/README-created1996.TXT","None","extension"
OK,24,x-fmt/66,"Microsoft Access Database","External",98304,"systems-showcase-files/YESNO.MDB","None","extension"
OK,24,x-fmt/238,"Microsoft Access Database","External",98304,"systems-showcase-files/YESNO.MDB","None","extension"
OK,24,x-fmt/239,"Microsoft Access Database","External",98304,"systems-showcase-files/YESNO.MDB","None","extension"
OK,24,x-fmt/240,"Microsoft Access Database","External",98304,"systems-showcase-files/YESNO.MDB","None","extension"
OK,24,x-fmt/241,"Microsoft Access Database","External",98304,"systems-showcase-files/YESNO.MDB","None","extension"
OK,14,fmt/36,"AutoCAD Drawing","AutoCAD Drawing Format 2004-2005",6156,"systems-showcase-files/AutoCAD draw 2004 jpeg - ILLCS4.dwg","None","signature"
OK,29,fmt/233,"Microsoft Works Word Processor 3-4 for Windows","Microsoft Works Word Processor 3-4 for Windows",5120,"systems-showcase-files/LABEL.WDB","None","container"
OK,25,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",787510,"systems-showcase-files/DIB Windows or OS2.dib","None","signature"
OK,13,x-fmt/42,"Wordperfect Secondary File","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/43,"Wordperfect Secondary File","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/44,"WordPerfect for MS-DOS/Windows Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/131,"Stationery for Mac OS X","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/273,"Microsoft Word for MS-DOS Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/274,"Microsoft Word for MS-DOS Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/275,"Microsoft Word for MS-DOS Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/276,"Microsoft Word for MS-DOS Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,x-fmt/329,"Interleaf Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,fmt/39,"Microsoft Word Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,fmt/37,"Microsoft Word for Windows Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,fmt/38,"Microsoft Word for Windows Document","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,fmt/473,"Microsoft Office Owner File","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,13,fmt/754,"Microsoft Word Document (ord proord Protected)","External",687,"systems-showcase-files/W1_WP41.DOC","None","extension"
OK,15,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",25654,"systems-showcase-files/rgb24pal.bmp","None","signature"
OK,23,fmt/11,"Portable Network Graphics","PNG 1.0",664668,"systems-showcase-files/AutoCAD IntF R14 PNG - ILLCS4_1.png","None","signature"
OK,18,fmt/402,"Truevision TGA Bitmap","Truevision TGA Bitmap 2",82487,"systems-showcase-files/UTC32.TGA","None","signature"
OK,18,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",377515,"systems-showcase-files/PSCS2DCS1BINARYpreview.M","None","signature"
OK,9,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/NEFB88~1.TXT","None","extension"
OK,9,fmt/55,"Microsoft Excel 2.x Worksheet (xls)","BIFF 2 Worksheet",858,"systems-showcase-files/EXCEL22m.xls","None","signature"
OK,9,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/ne_10m_admin_0_map_subunits.VERSION.txt","None","extension"
OK,19,fmt/124,"Encapsulated PostScript File Format","EPS 3.0 Preview",3053851,"systems-showcase-files/PSCS2DCS2ASCII85preview.eps","None","signature"
OK,16,x-fmt/143,"OS/2 Change Control File","External",3147776,"systems-showcase-files/Cineon16b.cin","None","extension"
OK,8,x-fmt/395,"WordPerfect Graphics Metafile","WordPerfect Graphics 1.0",1130,"systems-showcase-files/NEWS.WPG","None","signature"
OK,28,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",4264316,"systems-showcase-files/37.bmp","None","signature"
OK,29,x-fmt/9,"dBASE Database","dBase Table Version III",2858797,"systems-showcase-files/ne_10m_admin_0_map_units.dbf","None","signature"
OK,13,fmt/11,"Portable Network Graphics","PNG 1.0",254,"systems-showcase-files/BASI0G08.PNG","None","signature"
OK,12,fmt/277,"ESRI Arc/View Shapefile Index","ESRI Arc/View ShapeFile Index",11332,"systems-showcase-files/ne_10m_rivers_lake_centerlines.shx","None","signature"
OK,11,x-fmt/111,"Plain Text File","External",20,"systems-showcase-files/TEXT MAC PowerPCbased- ILLCS6.txt","None","extension"
OK,11,fmt/11,"Portable Network Graphics","PNG 1.0",186,"systems-showcase-files/CS5N2C08.PNG","None","signature"
KO,11,,,,6078,"systems-showcase-files/test.mac.mpt",,"fail"
OK,22,x-fmt/162,"Adobe FrameMaker Interchange Format","Framemaker Interchange Format Document",942998,"systems-showcase-files/process.mif","None","signature"
OK,24,fmt/124,"Encapsulated PostScript File Format","EPS 3.0 Preview",755605,"systems-showcase-files/PS5DCS1BINARYpreview.eps","None","signature"
OK,21,x-fmt/367,"Truevision TGA Bitmap","Truevision TGA Bitmap 1 (BOF 2)",719007,"systems-showcase-files/TUOLOMN1.TGA","None","signature"
OK,49,fmt/15,"Acrobat PDF 1.1 - Portable Document Format","PDF 1.1",16364159,"systems-showcase-files/PRO-version11-created1995.PDF","None","signature"
OK,24,fmt/419,"Adobe Illustrator","Adobe Illustrator 4.0",22641,"systems-showcase-files/3DIMENSN.AI","None","signature"
OK,63,fmt/61,"Microsoft Excel 97 Workbook (xls)","Microsoft Excel 97 Workbook (xls)",564736,"systems-showcase-files/WEBFORM.XLA","None","container"
OK,17,fmt/126,"Microsoft Powerpoint Presentation","Powerpoint 97-2003",53248,"systems-showcase-files/Creativity.ppt","None","signature"
KO,14,,,,26280,"systems-showcase-files/LESSON2.HWP",,"fail"
OK,10,fmt/11,"Portable Network Graphics","PNG 1.0",355,"systems-showcase-files/S32I3P04.PNG","None","signature"
OK,17,fmt/294,"OpenDocument Spreadsheet","ODF 1.1 spreadsheet (without version number)",60121,"systems-showcase-files/85.ods","None","signature"
OK,9,fmt/11,"Portable Network Graphics","PNG 1.0",311,"systems-showcase-files/CM9N0G04.PNG","None","signature"
OK,10,x-fmt/347,"MultiMate Text File","External",2048,"systems-showcase-files/W1_MM33.DOX","None","extension"
OK,22,fmt/111,"OLE2 Compound Document Format","OLE2 Compound Document Format",9728,"systems-showcase-files/Regular.msg","None","signature"
OK,12,fmt/277,"ESRI Arc/View Shapefile Index","ESRI Arc/View ShapeFile Index",58868,"systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.shx","None","signature"
OK,30,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",4264314,"systems-showcase-files/0000032.bmp","None","signature"
OK,30,fmt/105,"Macromedia Flash","SWF 2",1217384,"systems-showcase-files/Flash2 - ILLCS4.swf","None","signature"
OK,14,fmt/277,"ESRI Arc/View Shapefile Index","ESRI Arc/View ShapeFile Index",3788,"systems-showcase-files/ne_10m_admin_0_boundary_lines_land.shx","None","signature"
OK,27,fmt/402,"Truevision TGA Bitmap","Truevision TGA Bitmap 2",421538,"systems-showcase-files/TGAps25w.TGA","None","signature"
OK,18,fmt/79,"Drawing Interchange File Format (ASCII)","Drawing Interchange File Format 2004/2005/2006",26869,"systems-showcase-files/AutoCAD IntF 2004 JPEG - ILLCS4.dxf","None","signature"
OK,11,fmt/11,"Portable Network Graphics","PNG 1.0",113,"systems-showcase-files/S01N3P01.PNG","None","signature"
OK,12,fmt/338,"Interchange File Format Interleaved Bitmap","Interchange File Format Interleaved Bitmap",4184,"systems-showcase-files/YEL.IFF","None","signature"
OK,11,fmt/11,"Portable Network Graphics","PNG 1.0",495,"systems-showcase-files/G04N2C08.PNG","None","signature"
OK,26,fido-fmt/189.word,"Microsoft Office Open XML - Word","Microsoft Office Open XML - Word",617334,"systems-showcase-files/61.docx","None","signature"
KO,12,,,,8598,"systems-showcase-files/NO_SMOKE.ZBR",,"fail"
OK,10,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/ne_110m_geography_marine_polys.VERSION.txt","None","extension"
OK,9,fmt/11,"Portable Network Graphics","PNG 1.0",1527,"systems-showcase-files/BASI3P08.PNG","None","signature"
OK,9,x-fmt/114,"Lotus 1-2-3 Worksheet","Lotus 123 Worksheet 2.0",120,"systems-showcase-files/FINANQ4.WK1","None","signature"
OK,17,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",4264314,"systems-showcase-files/0000035.bmp","None","signature"
OK,11,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",32566,"systems-showcase-files/rgb32fakealpha.bmp","None","signature"
OK,11,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",15872,"systems-showcase-files/PROTTPLV.XLS","None","signature"
OK,11,fmt/62,"Microsoft Excel 2000-2003 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",15872,"systems-showcase-files/PROTTPLV.XLS","None","signature"
OK,9,x-fmt/159,"GEM Image","GEM Paint Image",592,"systems-showcase-files/GRN.IMG","None","signature"
OK,11,fmt/11,"Portable Network Graphics","PNG 1.0",39638,"systems-showcase-files/PNG-for-webdevice-ILLCS4.png","None","signature"
KO,15,,,,139217,"systems-showcase-files/Natural_Earth_quick_start_for_QGIS.qgs",,"fail"
OK,8,fmt/338,"Interchange File Format Interleaved Bitmap","Interchange File Format Interleaved Bitmap",2564,"systems-showcase-files/BLK.IFF","None","signature"
OK,7,x-fmt/266,"GZIP Format","GZIP format",2512,"systems-showcase-files/uedit32.ini.gz","None","signature"
OK,10,x-fmt/65,"Microsoft Word for Macintosh Document","Microsoft Word for Macintosh Document 5.0",31744,"systems-showcase-files/55.DOC","None","signature"
OK,13,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",135800,"systems-showcase-files/PS5DCS1BINARYpreview.C","None","signature"
OK,8,x-fmt/159,"GEM Image","GEM Paint Image",15478,"systems-showcase-files/VENUS.IMG","None","signature"
OK,20,fmt/443,"Microsoft Visio Drawing","Microsoft Visio Drawing",54272,"systems-showcase-files/gradient.vsd","None","container"
OK,20,fmt/442,"Microsoft Visio (generic)","Microsoft Visio (generic)",54272,"systems-showcase-files/gradient.vsd","None","container"
OK,20,x-fmt/258,"Microsoft Visio Drawing","Microsoft Visio Drawing",54272,"systems-showcase-files/gradient.vsd","None","container"
OK,13,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",320526,"systems-showcase-files/PSCS6DCS1ASCIIpreview.C","None","signature"
OK,7,x-fmt/237,"WordStar for MS-DOS Document","WordStar for DOS Document 6.0",2688,"systems-showcase-files/ASCII.WS6","None","signature"
OK,17,x-fmt/155,"AutoCAD Film Roll","External",1331200,"systems-showcase-files/Matthew.flm","None","extension"
OK,9,x-fmt/115,"Lotus 1-2-3 Worksheet","Lotus 123 Worksheet 3.0",810,"systems-showcase-files/TIME.WK3","None","signature"
OK,8,fmt/320,"ESRI Shapefile Projection (Well-Known Text) Format","ESRI Shapefile Projection (Well-Known Text) Format",145,"systems-showcase-files/ne_10m_admin_0_map_subunits.prj","None","signature"
OK,8,x-fmt/159,"GEM Image","GEM Paint Image",592,"systems-showcase-files/WHT.IMG","None","signature"
OK,8,x-fmt/393,"WordPerfect for MS-DOS Document","WordPerfect 5.0",1738,"systems-showcase-files/W1_WP5_2.wpm","None","signature"
OK,28,x-fmt/56,"Kodak FlashPix Image","Kodak FlashPix Image",6424576,"systems-showcase-files/flashpix.fpx","None","container"
OK,7,x-fmt/111,"Plain Text File","External",20,"systems-showcase-files/TEXT WIN - ILLCS6.txt","None","extension"
OK,14,x-fmt/55,"Frame Vector Metafile","External",136455,"systems-showcase-files/KITCHEN.FMV","None","extension"
OK,7,fmt/11,"Portable Network Graphics","PNG 1.0",1554,"systems-showcase-files/CCWN3P08.PNG","None","signature"
OK,14,x-fmt/235,"ESRI Arc/View ShapeFile","ESRI Arc/View ShapeFile",6277496,"systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.shp","None","signature"
OK,8,x-fmt/159,"GEM Image","External",13043,"systems-showcase-files/RAZORBK.IMG","None","extension"
OK,8,fmt/383,"VICAR (Video Image Communication and Retrieval) Planetary File Format","External",13043,"systems-showcase-files/RAZORBK.IMG","None","extension"
OK,8,fmt/625,"Apple Disk Copy Image","External",13043,"systems-showcase-files/RAZORBK.IMG","None","extension"
OK,8,x-fmt/42,"Wordperfect Secondary File","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/43,"Wordperfect Secondary File","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/44,"WordPerfect for MS-DOS/Windows Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/131,"Stationery for Mac OS X","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/273,"Microsoft Word for MS-DOS Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/274,"Microsoft Word for MS-DOS Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/275,"Microsoft Word for MS-DOS Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/276,"Microsoft Word for MS-DOS Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,x-fmt/329,"Interleaf Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,fmt/39,"Microsoft Word Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,fmt/37,"Microsoft Word for Windows Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,fmt/38,"Microsoft Word for Windows Document","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,fmt/473,"Microsoft Office Owner File","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,8,fmt/754,"Microsoft Word Document (ord proord Protected)","External",2048,"systems-showcase-files/ITALIC.DOC","None","extension"
OK,9,x-fmt/4,"Write for Windows Document","External",28032,"systems-showcase-files/PSREADME.WRI","None","extension"
OK,9,x-fmt/12,"Write for Windows Document","External",28032,"systems-showcase-files/PSREADME.WRI","None","extension"
KO,7,,,,4096,"systems-showcase-files/ROTATE.WR1",,"fail"
OK,7,x-fmt/395,"WordPerfect Graphics Metafile","WordPerfect Graphics 1.0",116,"systems-showcase-files/ARROW-22.WPG","None","signature"
OK,7,fmt/90,"PCX","PCX 5",7181,"systems-showcase-files/PCX - PSCS6.pcx","None","signature"
OK,7,fmt/12,"Portable Network Graphics","PNG 1.1sRGB",126,"systems-showcase-files/bkgd.png","None","signature"
OK,13,fmt/211,"Kodak Photo CD Image","Kodak Photo CD",788480,"systems-showcase-files/48.pcd","None","signature"
OK,9,fmt/102,"Extensible Hypertext Markup Language","XHTML 1.0",28901,"systems-showcase-files/NEDD5B~1.HTM","None","signature"
OK,14,x-fmt/408,"PostScript","PostScript DSC 3.0",3734180,"systems-showcase-files/AI3jap.ai","None","signature"
OK,13,fmt/17,"Acrobat PDF 1.3 - Portable Document Format","PDF 1.3",77157,"systems-showcase-files/PDF13acrobat4.pdf","None","signature"
OK,8,x-fmt/379,"CorelDraw Drawing","CorelDraw Drawing Version 3",9094,"systems-showcase-files/911.CDR","None","signature"
OK,16,x-fmt/367,"Truevision TGA Bitmap","Truevision TGA Bitmap 1 (BOF 2)",747550,"systems-showcase-files/SUNSET.TGA","None","signature"
OK,9,fmt/12,"Portable Network Graphics","PNG 1.1sRGB",1072,"systems-showcase-files/image.png","None","signature"
KO,8,,,,1024,"systems-showcase-files/EMPLNAME.NDX",,"fail"
OK,8,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/ne_10m_coastline.VERSION.txt","None","extension"
OK,8,fmt/13,"Portable Network Graphics","External",261,"systems-showcase-files/XCRN0G04.PNG","None","extension"
OK,7,x-fmt/58,"Microsoft Excel Web Query","External",70,"systems-showcase-files/Dow Jones Stocks by PC Quote, Inc.iqy","None","extension"
OK,12,fmt/353,"Tagged Image File Format","TIFF generic (little-endian)",68747,"systems-showcase-files/AQUA.TIF","None","signature"
KO,8,,,,14390,"systems-showcase-files/KORUNA1.ZBR",,"fail"
OK,1334,fmt/61,"Microsoft Excel 97 Workbook (xls)","Microsoft Excel 97 Workbook (xls)",339968,"systems-showcase-files/FINANCE_created1995.XLS","None","container"
OK,1334,fmt/59,"Microsoft Excel 5.0/95 Workbook (xls)","Microsoft Excel 5.0/95 Workbook (xls)",339968,"systems-showcase-files/FINANCE_created1995.XLS","None","container"
OK,7,x-fmt/80,"Macintosh PICT Image","Macintosh PICT Image 1.0 v1",4267,"systems-showcase-files/DOODLE.PCT","None","signature"
OK,11,x-fmt/92,"Adobe Photoshop","Adobe Photoshop (psd)",44554,"systems-showcase-files/wire_140088225 - Default Texture.psd","None","signature"
OK,7,fmt/11,"Portable Network Graphics","PNG 1.0",147,"systems-showcase-files/S09I3P02.PNG","None","signature"
OK,7,fmt/58,"Microsoft Excel 4.0 Workbook (xls)","BIFF 4 Workbook/Workspace",2870,"systems-showcase-files/TOOLS.XLW","None","signature"
KO,13,,,,234085,"systems-showcase-files/WOLF.XV",,"fail"
OK,22,fmt/443,"Microsoft Visio Drawing","Microsoft Visio Drawing",77312,"systems-showcase-files/3Dshape.vsd","None","container"
OK,22,fmt/442,"Microsoft Visio (generic)","Microsoft Visio (generic)",77312,"systems-showcase-files/3Dshape.vsd","None","container"
OK,22,x-fmt/258,"Microsoft Visio Drawing","Microsoft Visio Drawing",77312,"systems-showcase-files/3Dshape.vsd","None","container"
OK,23,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",156515,"systems-showcase-files/PSCS6DCS2BINARYpreview.K","None","signature"
OK,6,fmt/341,"Macintosh PICT Image","Macintosh PICT Image 2.0 (colour images)",4130,"systems-showcase-files/FLAG_B24.PCT","None","signature"
OK,8,fmt/115,"Windows Bitmap","Windows Bitmap 2.0",20432,"systems-showcase-files/BMP OS2 - PSCS6.bmp","None","signature"
OK,18,fmt/124,"Encapsulated PostScript File Format","EPS 3.0",762197,"systems-showcase-files/PSCS2DCS1ASCIIpreview.Y","None","signature"
OK,8,x-fmt/111,"Plain Text File","External",5,"systems-showcase-files/ne_110m_coastline.VERSION.txt","None","extension"
OK,8,fmt/11,"Portable Network Graphics","PNG 1.0",4180,"systems-showcase-files/BASI6A16.PNG","None","signature"
OK,9,fmt/58,"Microsoft Excel 4.0 Workbook (xls)","BIFF 4 Workbook/Workspace",11824,"systems-showcase-files/PHOTOS.XLW","None","signature"
KO,8,,,,2606,"systems-showcase-files/WS2TEST1.WS2",,"fail"
OK,15,x-fmt/92,"Adobe Photoshop","Adobe Photoshop (psd)",205045,"systems-showcase-files/pscs2macsmall.psd","None","signature"
OK,21,fmt/289,"WARC","WARC",754260,"systems-showcase-files/20140904211209084.warc","None","signature"
OK,11,fmt/37,"Microsoft Word for Windows Document","Microsoft Word for Windows 1.0",3005,"systems-showcase-files/W55W1.DOC","None","signature"
OK,12,x-fmt/270,"OS/2 Bitmap","External",16438,"systems-showcase-files/rgb16.bmp","None","extension"
