filename,filesize,modified,errors,namespace,id,format,version,mime,basis,warning
systems-showcase-files/flash7 - ILLCS6.swf,92,2015-01-21T00:56:18+11:00,,pronom,fmt/110,Macromedia Flash,7,application/x-shockwave-flash,extension match swf; byte match at [[[0 4]] [[90 2]]] (signature 1/2),
systems-showcase-files/flash8 - ILLCS6.swf,92,2015-01-21T00:56:14+11:00,,pronom,fmt/505,Adobe Flash,8,application/x-shockwave-flash,extension match swf; byte match at [[[0 4]] [[90 2]]] (signature 1/2),
systems-showcase-files/flash9 - ILLCS6.swf,92,2015-01-21T00:56:10+11:00,,pronom,fmt/506,Adobe Flash,9,application/x-shockwave-flash,extension match swf; byte match at [[[0 4]] [[90 2]]] (signature 1/2),
systems-showcase-files/flashpix.fpx,6424576,2015-01-21T00:56:08+11:00,,pronom,x-fmt/56,Kodak FlashPix Image,,image/vnd.fpx,"extension match fpx; container name CompObj with byte match at 37, 36 (signature 2/2)",
systems-showcase-files/flashpixsmall.fpx,406528,2015-01-21T00:56:04+11:00,,pronom,x-fmt/56,Kodak FlashPix Image,,image/vnd.fpx,"extension match fpx; container name CompObj with byte match at 37, 36 (signature 2/2)",
systems-showcase-files/fontchng.vsd,14848,2015-01-21T00:55:46+11:00,,pronom,x-fmt/258,Microsoft Visio Drawing,2000,application/vnd.visio,"extension match vsd; container name VisioDocument with byte match at 0, 27",
systems-showcase-files/fontsizeand.qpw,10752,2015-01-21T00:55:42+11:00,,pronom,fmt/837,Quattro Pro Spreadsheet,9 onwards,,"extension match qpw; container name NativeContent_MAIN with byte match at 4, 4",
systems-showcase-files/footendnotes.sdw,9216,2015-01-21T00:55:40+11:00,,pronom,x-fmt/400,StarOffice Writer,5.x,application/vnd.stardivision.writer,"extension match sdw; container name StarWriterDocument with byte match at 0, 6",
systems-showcase-files/frog.tga,309276,2015-01-21T00:54:50+11:00,,pronom,x-fmt/367,Truevision TGA Bitmap,1.0,,"extension match tga; byte match at 1, 16 (signature 2/2)",
systems-showcase-files/genericeps.EPS,137009,2015-01-21T00:53:16+11:00,,pronom,fmt/122,Encapsulated PostScript File Format,1.2,application/postscript,"extension match eps; byte match at 0, 24 (signature 1/2)",
systems-showcase-files/gif87a.gif,669,2015-01-21T00:53:08+11:00,,pronom,fmt/3,Graphics Interchange Format,87a,image/gif,extension match gif; byte match at [[[0 6]] [[668 1]]],
systems-showcase-files/gif89a3.gif,35508,2015-01-21T00:53:02+11:00,,pronom,fmt/4,Graphics Interchange Format,89a,image/gif,extension match gif; byte match at [[[0 6]] [[35507 1]]],
systems-showcase-files/gmeyertestalltags.wml,4535,2015-01-21T00:52:42+11:00,,pronom,fmt/101,Extensible Markup Language,1.0,application/xml,"byte match at 0, 19",extension mismatch
systems-showcase-files/gnu.pbm,5632,2015-01-21T00:52:40+11:00,,pronom,UNKNOWN,,,,,no match; possibilities based on extension are x-fmt/164
systems-showcase-files/goldstar.sdw,234,2015-01-21T00:52:38+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/290, x-fmt/400, fmt/812, fmt/813"
systems-showcase-files/gradient.vsd,54272,2015-01-21T00:52:32+11:00,,pronom,x-fmt/258,Microsoft Visio Drawing,2000,application/vnd.visio,"extension match vsd; container name VisioDocument with byte match at 0, 27",
systems-showcase-files/gugong.kmz,2594756,2015-01-21T00:51:58+11:00,,pronom,fmt/724,Keyhole Markup Language (Container),,application/vnd.google-earth.kmz,"extension match kmz; container name doc.kml with byte match at 58, 10",
systems-showcase-files/header.jtd,16896,2015-01-21T00:51:20+11:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",
systems-showcase-files/headfoot.doc,19456,2015-01-21T00:51:18+11:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
systems-showcase-files/iPres2013-Proceedings - iPRES.epub,4582598,2015-01-21T03:18:18+11:00,,pronom,fmt/483,ePub format,,application/epub+zip,"extension match epub; container name mimetype with byte match at 0, 20",
systems-showcase-files/iPres2013-Proceedings.pdf,12662282,2015-01-21T03:18:14+11:00,,pronom,fmt/354,Acrobat PDF/A - Portable Document Format,1b,application/pdf,extension match pdf; byte match at [[[0 8]] [[2014825 44]] [[2014883 79]]] (signature 1/2),
systems-showcase-files/image.jpg,2319,2015-01-21T03:19:12+11:00,,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,extension match jpg; byte match at [[[0 14]] [[2317 2]]],
systems-showcase-files/image.png,1072,2015-01-21T03:19:08+11:00,,pronom,fmt/12,Portable Network Graphics,1.1,image/png,extension match png; byte match at [[[0 16]] [[37 4]] [[1060 12]]] (signature 3/3),
systems-showcase-files/insertGraphic.wpd,81005,2015-01-21T03:18:42+11:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,"extension match wpd; byte match at 0, 12",
systems-showcase-files/insertcellname.qpw,5120,2015-01-21T03:18:48+11:00,,pronom,fmt/837,Quattro Pro Spreadsheet,9 onwards,,"extension match qpw; container name NativeContent_MAIN with byte match at 4, 4",
systems-showcase-files/insertcolrowsheet.qpw,5632,2015-01-21T03:18:46+11:00,,pronom,fmt/837,Quattro Pro Spreadsheet,9 onwards,,"extension match qpw; container name NativeContent_MAIN with byte match at 4, 4",
systems-showcase-files/itmenu.cdr,69664,2015-01-21T03:18:02+11:00,,pronom,x-fmt/291,CorelDraw Drawing,7.0,,"extension match cdr; byte match at 0, 16",
systems-showcase-files/kodak_pcd.ph,787756,2015-01-21T03:17:18+11:00,,pronom,fmt/341,Macintosh PICT Image,2.0,image/x-pict,"byte match at 522, 6",extension mismatch
systems-showcase-files/leaf_BG.JPG,3781,2015-01-21T03:16:58+11:00,,pronom,fmt/44,JPEG File Interchange Format,1.02,image/jpeg,extension match jpg; byte match at [[[0 14]] [[3779 2]]],
systems-showcase-files/library.tga,163346,2015-01-21T03:16:44+11:00,,pronom,x-fmt/367,Truevision TGA Bitmap,1.0,,"extension match tga; byte match at 1, 16 (signature 2/2)",
systems-showcase-files/line_spacing.shw,80896,2015-01-21T03:16:38+11:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",
systems-showcase-files/linecharts.xls,37888,2015-01-21T03:16:42+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/linecust.vsd,25088,2015-01-21T03:16:40+11:00,,pronom,x-fmt/258,Microsoft Visio Drawing,2000,application/vnd.visio,"extension match vsd; container name VisioDocument with byte match at 0, 27",
systems-showcase-files/lotsofsides.SHW,78848,2015-01-21T03:16:16+11:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",
systems-showcase-files/mab.pbm,50568,2015-01-21T03:16:12+11:00,,pronom,fmt/409,Portable Bitmap Image - Binary,,,"byte match at 0, 48 (signature 1/2)",extension mismatch
systems-showcase-files/mdiframe.ico,766,2015-01-21T03:13:40+11:00,,pronom,x-fmt/418,Icon file format,,image/vnd.microsoft.icon,extension match ico; byte match at [[[0 18]] [[20 22]]],
systems-showcase-files/mergedataerase2.xls,13824,2015-01-21T03:13:34+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/miyazawaKenji.jtt,32256,2015-01-21T03:13:08+11:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",
systems-showcase-files/moon.sdw,658,2015-01-21T03:13:04+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/290, x-fmt/400, fmt/812, fmt/813"
systems-showcase-files/ne_10m_admin_0_boundary_lines_land.dbf,260057,2015-01-21T03:08:18+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_0_boundary_lines_land.prj,145,2015-01-21T03:08:16+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_0_boundary_lines_land.shp,1299780,2015-01-21T03:08:16+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_boundary_lines_land.shx,3788,2015-01-21T03:08:14+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_disputed_areas.README.html,32339,2015-01-21T03:08:10+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[373 8]]],
systems-showcase-files/ne_10m_admin_0_disputed_areas.VERSION.txt,5,2015-01-21T03:08:04+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_admin_0_disputed_areas.dbf,758222,2015-01-21T03:08:12+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_0_disputed_areas.prj,145,2015-01-21T03:08:10+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_0_disputed_areas.shp,193652,2015-01-21T03:08:08+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_disputed_areas.shx,716,2015-01-21T03:08:04+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_map_subunits.README.html,93907,2015-01-21T03:07:58+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[355 8]]],
systems-showcase-files/ne_10m_admin_0_map_subunits.VERSION.txt,5,2015-01-21T03:07:52+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_admin_0_map_subunits.dbf,3447817,2015-01-21T03:08:02+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_0_map_subunits.prj,145,2015-01-21T03:08:00+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_0_map_subunits.shp,8889428,2015-01-21T03:07:56+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_map_subunits.shx,2908,2015-01-21T03:07:52+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_map_units.README.html,93907,2015-01-21T03:07:48+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[355 8]]],
systems-showcase-files/ne_10m_admin_0_map_units.VERSION.txt,5,2015-01-21T03:07:40+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_admin_0_map_units.dbf,2858797,2015-01-21T03:07:50+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_0_map_units.prj,145,2015-01-21T03:07:48+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_0_map_units.shp,8883120,2015-01-21T03:07:46+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_map_units.shx,2428,2015-01-21T03:07:40+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_scale_rank_minor_islands.dbf,1936986,2015-01-21T03:07:36+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_0_scale_rank_minor_islands.prj,145,2015-01-21T03:07:36+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_0_scale_rank_minor_islands.shp,9911164,2015-01-21T03:07:34+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_0_scale_rank_minor_islands.shx,56644,2015-01-21T03:07:30+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.dbf,10968188,2015-01-21T03:07:28+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.prj,145,2015-01-21T03:07:24+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.shp,6277496,2015-01-21T03:07:22+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.shx,58868,2015-01-21T03:07:18+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_1_states_provinces_shp.dbf,7875609,2015-01-21T03:07:14+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_admin_1_states_provinces_shp.prj,145,2015-01-21T03:07:10+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[143 2]]],
systems-showcase-files/ne_10m_admin_1_states_provinces_shp.shp,20602684,2015-01-21T03:07:08+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_admin_1_states_provinces_shp.shx,29468,2015-01-21T03:06:56+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_coastline.README.html,28550,2015-01-21T03:06:52+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[341 8]]],
systems-showcase-files/ne_10m_coastline.VERSION.txt,5,2015-01-21T03:06:46+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_coastline.dbf,410297,2015-01-21T03:06:56+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_coastline.prj,147,2015-01-21T03:06:54+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_coastline.shp,6801012,2015-01-21T03:06:50+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_coastline.shx,32916,2015-01-21T03:06:48+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_marine_polys.README.html,31971,2015-01-21T03:06:40+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[347 8]]],
systems-showcase-files/ne_10m_geography_marine_polys.VERSION.txt,5,2015-01-21T03:06:36+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_geography_marine_polys.dbf,267718,2015-01-21T03:06:44+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_geography_marine_polys.prj,147,2015-01-21T03:06:42+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_geography_marine_polys.shp,1064096,2015-01-21T03:06:40+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_marine_polys.shx,2588,2015-01-21T03:06:38+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_elevation_points.dbf,616175,2015-01-21T03:06:34+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_geography_regions_elevation_points.prj,143,2015-01-21T03:06:32+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[85 6]] [[107 4]] [[141 2]]],
systems-showcase-files/ne_10m_geography_regions_elevation_points.shp,20008,2015-01-21T03:06:32+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_elevation_points.shx,5788,2015-01-21T03:06:30+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_points.README.html,31971,2015-01-21T03:06:24+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[347 8]]],
systems-showcase-files/ne_10m_geography_regions_points.VERSION.txt,5,2015-01-21T03:06:20+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_geography_regions_points.dbf,173986,2015-01-21T03:06:28+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_geography_regions_points.prj,147,2015-01-21T03:06:26+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_geography_regions_points.shp,6680,2015-01-21T03:06:22+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_points.shx,1980,2015-01-21T03:06:20+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_polys.README.html,31971,2015-01-21T03:06:14+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[347 8]]],
systems-showcase-files/ne_10m_geography_regions_polys.VERSION.txt,5,2015-01-21T03:06:10+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_geography_regions_polys.dbf,693226,2015-01-21T03:06:18+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_geography_regions_polys.prj,147,2015-01-21T03:06:16+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_geography_regions_polys.shp,2737628,2015-01-21T03:06:14+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_geography_regions_polys.shx,8500,2015-01-21T03:06:12+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_lakes.README.html,37317,2015-01-21T03:06:04+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[350 8]]],
systems-showcase-files/ne_10m_lakes.VERSION.txt,5,2015-01-21T03:06:00+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_lakes.dbf,1462880,2015-01-21T03:06:08+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_lakes.prj,147,2015-01-21T03:06:06+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_lakes.shp,2299124,2015-01-21T03:06:04+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_lakes.shx,10844,2015-01-21T03:06:00+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_minor_islands.README.html,29458,2015-01-21T03:05:54+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[345 8]]],
systems-showcase-files/ne_10m_minor_islands.VERSION.txt,5,2015-01-21T03:05:50+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_minor_islands.dbf,145489,2015-01-21T03:05:58+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_minor_islands.prj,147,2015-01-21T03:05:56+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_minor_islands.shp,724980,2015-01-21T03:05:54+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_minor_islands.shx,22468,2015-01-21T03:05:52+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_ocean.README.html,28247,2015-01-21T03:05:46+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[337 8]]],
systems-showcase-files/ne_10m_ocean.VERSION.txt,5,2015-01-21T03:05:40+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_ocean.dbf,134,2015-01-21T03:05:50+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_ocean.prj,147,2015-01-21T03:05:48+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_ocean.shp,6598372,2015-01-21T03:05:44+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_ocean.shx,108,2015-01-21T03:05:40+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_populated_places.README.html,32111,2015-01-21T03:05:26+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[348 8]]],
systems-showcase-files/ne_10m_populated_places.VERSION.txt,5,2015-01-21T03:05:22+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_populated_places.dbf,30169618,2015-01-21T03:05:38+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_populated_places.prj,147,2015-01-21T03:05:28+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_populated_places.shp,205116,2015-01-21T03:05:24+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_populated_places.shx,58676,2015-01-21T03:05:22+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_rivers_lake_centerlines.README.html,38487,2015-01-21T03:05:16+11:00,,pronom,fmt/102,Extensible Hypertext Markup Language,1.0,application/xhtml+xml,extension match html; byte match at [[[2 44]] [[125 42]] [[309 7]] [[357 8]]],
systems-showcase-files/ne_10m_rivers_lake_centerlines.VERSION.txt,5,2015-01-21T03:05:08+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/ne_10m_rivers_lake_centerlines.dbf,1221737,2015-01-21T03:05:20+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_rivers_lake_centerlines.prj,147,2015-01-21T03:05:18+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
systems-showcase-files/ne_10m_rivers_lake_centerlines.shp,4131136,2015-01-21T03:05:16+11:00,,pronom,x-fmt/235,ESRI Arc/View ShapeFile,,,"extension match shp; byte match at 0, 104",
systems-showcase-files/ne_10m_rivers_lake_centerlines.shx,11332,2015-01-21T03:05:10+11:00,,pronom,fmt/277,ESRI Arc/View Shapefile Index,,,"extension match shx; byte match at 0, 104",
systems-showcase-files/ne_10m_rivers_lake_centerlines_scale_rank.dbf,3595969,2015-01-21T03:05:08+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ne_10m_rivers_lake_centerlines_scale_rank.prj,147,2015-01-21T03:05:06+11:00,,pronom,fmt/320,ESRI Shapefile Projection (Well-Known Text) Format,,,extension match prj; byte match at [[[0 6]] [[22 5]] [[41 8]] [[87 6]] [[111 4]] [[145 2]]],
