"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","fmt/892","application/vnd.wordperfect","Compound WordPerfect for Windows Document","6 onwards"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","fmt/754","application/msword","Microsoft Word Document (Password Protected)","97-2003"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","fmt/609","application/msword","Microsoft Word (Generic)","6.0-2003"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","x-fmt/329","","Interleaf Document",""
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","x-fmt/273","application/msword","Microsoft Word for MS-DOS Document","3.0"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","x-fmt/131","","Stationery for Mac OS X",""
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","x-fmt/43","","Wordperfect Secondary File","5.1/5.2"
"621","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_MM33.DOC","W1_MM33.DOC","Extension","Done","2048","File","doc","2015-01-21T02:29:38","false",,"8","x-fmt/42","","Wordperfect Secondary File","5.0"
"622","2","file:/home/richard/local/bench/ipres/systems-showcase-files/64.doc","/home/richard/local/bench/ipres/systems-showcase-files/64.doc","64.doc","Container","Done","131072","File","doc","2015-01-21T01:34:54","false",,"1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"623","2","file:/home/richard/local/bench/ipres/systems-showcase-files/2-1-1.jpg","/home/richard/local/bench/ipres/systems-showcase-files/2-1-1.jpg","2-1-1.jpg","Signature","Done","6549","File","jpg","2015-01-21T02:17:20","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"624","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BLU.MAC","/home/richard/local/bench/ipres/systems-showcase-files/BLU.MAC","BLU.MAC","Extension","Done","2240","File","mac","2015-01-21T01:16:18","false",,"1","x-fmt/161","","MacPaint Image",""
"625","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS4editable13.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PSCS4editable13.pdf","PSCS4editable13.pdf","Signature","Done","5510674","File","pdf","2015-01-21T02:50:44","false",,"1","fmt/18","application/pdf","Acrobat PDF 1.4 - Portable Document Format","1.4"
"626","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Bar.xls","/home/richard/local/bench/ipres/systems-showcase-files/Bar.xls","Bar.xls","Container","Done","22016","File","xls","2015-01-21T01:20:00","false",,"1","fmt/61","application/vnd.ms-excel","Microsoft Excel 97 Workbook (xls)","8"
"627","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_1_states_provinces_shp.prj","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_1_states_provinces_shp.prj","ne_110m_admin_1_states_provinces_shp.prj","Signature","Done","145","File","prj","2015-01-21T03:04:02","false",,"1","fmt/320","","ESRI Shapefile Projection (Well-Known Text) Format",""
"628","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_marine_polys.shp","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_marine_polys.shp","ne_110m_geography_marine_polys.shp","Signature","Done","407132","File","shp","2015-01-21T03:03:40","false",,"1","x-fmt/235","","ESRI Arc/View ShapeFile",""
"629","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MARBIBM.TIF","/home/richard/local/bench/ipres/systems-showcase-files/MARBIBM.TIF","MARBIBM.TIF","Signature","Done","2640376","File","tif","2015-01-21T03:15:34","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"630","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal4rletrns-b.png","/home/richard/local/bench/ipres/systems-showcase-files/pal4rletrns-b.png","pal4rletrns-b.png","Signature","Done","1362","File","png","2015-01-21T03:01:42","false",,"1","fmt/12","image/png","Portable Network Graphics","1.1"
"631","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CASTLE.TGA","/home/richard/local/bench/ipres/systems-showcase-files/CASTLE.TGA","CASTLE.TGA","Signature","Done","539594","File","tga","2015-01-21T01:10:42","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"632","2","file:/home/richard/local/bench/ipres/systems-showcase-files/fontchng.vsd","/home/richard/local/bench/ipres/systems-showcase-files/fontchng.vsd","fontchng.vsd","Container","Done","14848","File","vsd","2015-01-21T00:55:46","false",,"1","x-fmt/258","application/vnd.visio","Microsoft Visio Drawing","2000"
"633","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_minor_islands.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_minor_islands.dbf","ne_10m_minor_islands.dbf","Signature","Done","145489","File","dbf","2015-01-21T03:05:58","false",,"1","x-fmt/9","","dBASE Database","III"
"634","2","file:/home/richard/local/bench/ipres/systems-showcase-files/2-2-1.jpg","/home/richard/local/bench/ipres/systems-showcase-files/2-2-1.jpg","2-2-1.jpg","Signature","Done","1855","File","jpg","2015-01-21T02:17:08","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"635","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS25BMPWIN.bmp","/home/richard/local/bench/ipres/systems-showcase-files/PS25BMPWIN.bmp","PS25BMPWIN.bmp","Signature","Done","394360","File","bmp","2015-01-21T02:55:42","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"636","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Place%20Inside%20Plot%20Area.123","/home/richard/local/bench/ipres/systems-showcase-files/Place Inside Plot Area.123","Place Inside Plot Area.123",,"Done","20100","File","123","2015-01-21T02:57:08","false",,"0",,"","",""
"637","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_marine_polys.VERSION.txt","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_marine_polys.VERSION.txt","ne_10m_geography_marine_polys.VERSION.txt","Extension","Done","5","File","txt","2015-01-21T03:06:36","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"638","2","file:/home/richard/local/bench/ipres/systems-showcase-files/27.png","/home/richard/local/bench/ipres/systems-showcase-files/27.png","27.png","Signature","Done","4269250","File","png","2015-01-21T02:15:20","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"639","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MARBLES.MSP","/home/richard/local/bench/ipres/systems-showcase-files/MARBLES.MSP","MARBLES.MSP","Signature","Done","178210","File","msp","2015-01-21T03:14:54","false",,"1","x-fmt/214","","Microsoft Paint","1"
"640","2","file:/home/richard/local/bench/ipres/systems-showcase-files/NEWSFLSH.CMX","/home/richard/local/bench/ipres/systems-showcase-files/NEWSFLSH.CMX","NEWSFLSH.CMX","Signature","Done","15694","File","cmx","2015-01-21T03:08:24","false",,"1","x-fmt/34","","Corel Presentation Exchange File","5.0"
"641","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S09N3P02.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S09N3P02.PNG","S09N3P02.PNG","Signature","Done","143","File","png","2015-01-21T02:45:34","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"642","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WRK95SS.WKS","/home/richard/local/bench/ipres/systems-showcase-files/WRK95SS.WKS","WRK95SS.WKS","Signature","Done","4202","File","wks","2015-01-21T02:24:32","false",,"1","fmt/166","","Microsoft Works Spreadsheet","1-5"
"643","2","file:/home/richard/local/bench/ipres/systems-showcase-files/fontsizeand.qpw","/home/richard/local/bench/ipres/systems-showcase-files/fontsizeand.qpw","fontsizeand.qpw","Container","Done","10752","File","qpw","2015-01-21T00:55:42","false",,"1","fmt/837","","Quattro Pro Spreadsheet","9 onwards"
"644","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GAMMA100.PNG","/home/richard/local/bench/ipres/systems-showcase-files/GAMMA100.PNG","GAMMA100.PNG","Signature","Done","66389","File","png","2015-01-21T00:53:24","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"645","2","file:/home/richard/local/bench/ipres/systems-showcase-files/leaf_BG.JPG","/home/richard/local/bench/ipres/systems-showcase-files/leaf_BG.JPG","leaf_BG.JPG","Signature","Done","3781","File","jpg","2015-01-21T03:16:58","false",,"1","fmt/44","image/jpeg","JPEG File Interchange Format","1.02"
"646","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AIRPLANE.DWG","/home/richard/local/bench/ipres/systems-showcase-files/AIRPLANE.DWG","AIRPLANE.DWG","Signature","Done","32219","File","dwg","2015-01-21T01:24:30","false",,"1","fmt/31","image/vnd.dwg","AutoCAD Drawing","R10"
"647","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20IntF%20R13%20JPEG%20-%20ILLCS4_1.jpg","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD IntF R13 JPEG - ILLCS4_1.jpg","AutoCAD IntF R13 JPEG - ILLCS4_1.jpg","Signature","Done","64208","File","jpg","2015-01-21T01:21:34","false",,"1","fmt/44","image/jpeg","JPEG File Interchange Format","1.02"
"648","2","file:/home/richard/local/bench/ipres/systems-showcase-files/INVDB.wks","/home/richard/local/bench/ipres/systems-showcase-files/INVDB.wks","INVDB.wks","Signature","Done","486","File","wks","2015-01-21T03:18:30","false",,"1","x-fmt/117","application/vnd.lotus-1-2-3, application/x-123","Lotus 1-2-3 Worksheet","1.0"
"649","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Background.ppt","/home/richard/local/bench/ipres/systems-showcase-files/Background.ppt","Background.ppt","Container","Done","55296","File","ppt","2015-01-21T01:20:48","false",,"1","fmt/126","application/vnd.ms-powerpoint","Microsoft Powerpoint Presentation","97-2003"
"650","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_points.shx","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_points.shx","ne_10m_geography_regions_points.shx","Signature","Done","1980","File","shx","2015-01-21T03:06:20","false",,"1","fmt/277","","ESRI Arc/View Shapefile Index",""
"651","2","file:/home/richard/local/bench/ipres/systems-showcase-files/LINK2.XLS","/home/richard/local/bench/ipres/systems-showcase-files/LINK2.XLS","LINK2.XLS","Signature","Done","3155","File","xls","2015-01-21T03:16:34","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"652","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BSHXL.XLA","/home/richard/local/bench/ipres/systems-showcase-files/BSHXL.XLA","BSHXL.XLA","Container","Done","96768","File","xla","2015-01-21T03:28:34","true",,"1","fmt/61","application/vnd.ms-excel","Microsoft Excel 97 Workbook (xls)","8"
"653","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GRN.JPG","/home/richard/local/bench/ipres/systems-showcase-files/GRN.JPG","GRN.JPG","Signature","Done","1672","File","jpg","2015-01-21T00:52:22","false",,"1","fmt/42","image/jpeg","JPEG File Interchange Format","1.00"
"654","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS3%20Bitmap%20mode%20%20MacPaint","/home/richard/local/bench/ipres/systems-showcase-files/PS3 Bitmap mode  MacPaint","PS3 Bitmap mode  MacPaint",,"Done","6078","File","","2015-01-21T02:55:04","false",,"0",,"","",""
"655","2","file:/home/richard/local/bench/ipres/systems-showcase-files/68.doc","/home/richard/local/bench/ipres/systems-showcase-files/68.doc","68.doc","Container","Done","131584","File","doc","2015-01-21T01:34:42","false",,"1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"656","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Flash4%20-%20ILLCS4.swf","/home/richard/local/bench/ipres/systems-showcase-files/Flash4 - ILLCS4.swf","Flash4 - ILLCS4.swf","Signature","Done","1217384","File","swf","2015-01-21T00:56:36","false",,"1","fmt/107","application/x-shockwave-flash","Macromedia Flash","4"
"657","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S35I3P04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S35I3P04.PNG","S35I3P04.PNG","Signature","Done","399","File","png","2015-01-21T02:44:54","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"658","2","file:/home/richard/local/bench/ipres/systems-showcase-files/frog.tga","/home/richard/local/bench/ipres/systems-showcase-files/frog.tga","frog.tga","Signature","Done","309276","File","tga","2015-01-21T00:54:50","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"659","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS25mac.PSD","/home/richard/local/bench/ipres/systems-showcase-files/PS25mac.PSD","PS25mac.PSD","Signature","Done","78201","File","psd","2015-01-21T02:55:36","false",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"660","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PDF16.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PDF16.pdf","PDF16.pdf","Signature","Done","3398757","File","pdf","2015-01-21T02:58:24","false",,"1","fmt/20","application/pdf","Acrobat PDF 1.6 - Portable Document Format","1.6"
"661","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS3%20Bitmap%20mode%20%20tif%20macorder.tiff","/home/richard/local/bench/ipres/systems-showcase-files/PS3 Bitmap mode  tif macorder.tiff","PS3 Bitmap mode  tif macorder.tiff","Signature","Done","23080","File","tiff","2015-01-21T02:54:56","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"662","2","file:/home/richard/local/bench/ipres/systems-showcase-files/47.tif","/home/richard/local/bench/ipres/systems-showcase-files/47.tif","47.tif","Signature","Done","4270501","File","tif","2015-01-21T01:35:58","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"663","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_polys.shx","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_polys.shx","ne_10m_geography_regions_polys.shx","Signature","Done","8500","File","shx","2015-01-21T03:06:12","false",,"1","fmt/277","","ESRI Arc/View Shapefile Index",""
"664","2","file:/home/richard/local/bench/ipres/systems-showcase-files/123PIE.FMV","/home/richard/local/bench/ipres/systems-showcase-files/123PIE.FMV","123PIE.FMV","Extension","Done","34963","File","fmv","2015-01-21T02:18:38","false",,"1","x-fmt/55","","Frame Vector Metafile",""
"665","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Wavefront%20RLA%20-%20PSCS6.rla","/home/richard/local/bench/ipres/systems-showcase-files/Wavefront RLA - PSCS6.rla","Wavefront RLA - PSCS6.rla","Extension","Done","43119135","File","rla","2015-01-21T02:28:54","false",,"1","x-fmt/188","","SDSC Image Tool Wavefront Raster Image",""
"666","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DatabaseFunctions.sdc","/home/richard/local/bench/ipres/systems-showcase-files/DatabaseFunctions.sdc","DatabaseFunctions.sdc","Container","Done","25600","File","sdc","2015-01-21T01:06:50","false",,"1","x-fmt/359","","StarOffice Calc","5.x"
"667","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BLK.MAC","/home/richard/local/bench/ipres/systems-showcase-files/BLK.MAC","BLK.MAC","Extension","Done","1952","File","mac","2015-01-21T01:17:50","false",,"1","x-fmt/161","","MacPaint Image",""
"668","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pinata.png","/home/richard/local/bench/ipres/systems-showcase-files/pinata.png","pinata.png","Signature","Done","39193","File","png","2015-01-21T02:57:20","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
